market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
,2015-02-15 20:44:58,2015-02-15 21:54:21,810,american,3.0,7,7100,6,400,2000,47.0,41.0,58.0,251,700.0
6.0,2015-02-12 01:22:57,2015-02-12 02:01:42,88,japanese,2.0,3,864,3,235,390,,,,251,879.0
6.0,2015-01-24 03:25:30,2015-01-24 04:12:31,88,japanese,2.0,3,2264,3,566,899,,,,251,371.0
6.0,2015-01-30 03:13:35,2015-01-30 03:50:36,88,japanese,2.0,1,1298,1,1168,1168,,,,251,610.0
6.0,2015-02-04 03:10:20,2015-02-04 03:46:56,88,pizza,2.0,2,1515,2,489,986,,,,251,756.0
6.0,2015-02-04 03:03:00,2015-02-04 03:44:20,88,japanese,2.0,2,1793,2,874,919,,,,251,1122.0
6.0,2015-02-03 20:53:38,2015-02-03 21:45:51,88,japanese,2.0,3,1603,3,100,493,,,,251,1011.0
5.0,2015-02-14 04:47:37,2015-02-14 05:31:29,88,pizza,3.0,2,1322,2,479,843,,,,251,507.0
6.0,2015-02-15 02:46:25,2015-02-15 03:47:10,88,japanese,2.0,8,3516,8,189,899,,,,251,913.0
6.0,2015-01-23 03:35:33,2015-01-23 04:13:05,6069,chinese,1.0,2,2670,2,610,899,,,,446,625.0
6.0,2015-02-02 20:11:29,2015-02-02 22:05:58,6069,chinese,1.0,2,1150,2,750,1150,,,,446,725.0
4.0,2015-02-03 03:06:36,2015-02-03 04:03:02,6069,breakfast,5.0,5,4570,5,595,1450,,,,446,564.0
6.0,2015-02-15 03:17:51,2015-02-15 05:08:24,6069,chinese,1.0,8,8225,6,750,1150,,,,446,649.0
6.0,2015-02-09 03:20:10,2015-02-09 04:16:10,6069,chinese,4.0,2,2150,2,1000,1150,,,,446,111.0
6.0,2015-02-15 02:48:56,2015-02-15 04:30:15,6069,chinese,4.0,4,4440,3,819,1242,,,,446,247.0
6.0,2015-01-23 20:30:43,2015-01-23 20:58:03,6069,chinese,1.0,2,1450,2,675,775,,,,446,289.0
2.0,2015-01-25 02:33:40,2015-01-25 03:34:41,6069,burger,4.0,2,1745,2,595,1150,,,,446,533.0
4.0,2015-01-29 21:37:58,2015-01-29 22:23:44,5959,mexican,2.0,1,725,1,725,725,52.0,44.0,48.0,251,
5.0,2015-01-22 20:00:36,2015-01-22 20:37:07,757,,1.0,1,695,1,695,695,13.0,9.0,13.0,446,814.0
5.0,2015-01-27 21:33:16,2015-01-27 22:13:00,757,,1.0,3,1790,3,200,795,10.0,3.0,3.0,446,139.0
5.0,2015-01-26 02:04:29,2015-01-26 02:40:21,757,,1.0,5,2540,4,150,795,20.0,13.0,9.0,446,912.0
,2015-02-04 17:37:30,2015-02-04 18:29:10,4051,,,2,945,2,229,588,5.0,5.0,4.0,251,924.0
,2015-02-15 03:35:57,2015-02-15 04:39:59,4051,,,3,1289,3,165,575,60.0,59.0,97.0,251,619.0
6.0,2015-01-28 01:44:35,2015-01-28 02:23:22,5186,catering,3.0,4,4550,4,250,1500,,,,251,347.0
6.0,2015-02-03 04:55:06,2015-02-03 05:26:12,5186,catering,3.0,3,3450,3,250,1800,,,,251,684.0
6.0,2015-01-23 03:09:37,2015-01-23 03:36:30,5186,catering,3.0,1,1400,1,1400,1400,,,,251,442.0
6.0,2015-02-07 02:08:48,2015-02-07 02:40:31,5186,catering,3.0,4,4350,3,375,2000,,,,251,938.0
6.0,2015-02-16 03:30:23,2015-02-16 04:43:43,5186,catering,3.0,4,4550,4,250,1600,,,,251,1037.0
6.0,2015-02-10 03:32:09,2015-02-10 04:14:37,5186,catering,3.0,1,1300,1,1300,1300,,,,251,525.0
6.0,2015-02-17 02:03:21,2015-02-17 02:42:44,5186,catering,3.0,5,3950,4,250,1600,,,,251,691.0
6.0,2015-01-31 20:10:24,2015-01-31 20:33:23,5186,catering,3.0,1,1408,1,1301,1276,,,,251,297.0
6.0,2015-02-14 03:10:31,2015-02-14 03:50:32,5186,catering,3.0,2,2700,2,1200,1300,,,,251,513.0
6.0,2015-02-02 00:54:07,2015-02-02 01:40:59,5186,catering,3.0,1,1200,1,1200,1200,,,,251,894.0
6.0,2015-02-15 05:56:15,2015-02-15 06:29:58,5186,catering,3.0,3,2650,3,250,1500,,,,251,1126.0
6.0,2015-02-11 20:05:28,2015-02-11 20:49:20,5186,catering,3.0,1,1200,1,1200,1200,,,,251,670.0
4.0,2015-01-23 02:41:20,2015-01-23 03:46:31,5186,fast,3.0,3,4200,3,1100,2000,,,,251,524.0
6.0,2015-02-18 01:31:23,2015-02-18 02:42:43,5186,catering,1.0,3,3800,3,1200,1300,,,,446,980.0
6.0,2015-01-26 00:12:42,2015-01-26 00:31:15,5186,catering,3.0,4,5500,4,1200,1600,,,,251,132.0
6.0,2015-01-27 20:25:45,2015-01-27 20:48:54,5186,catering,3.0,1,1500,1,1300,1300,,,,251,283.0
6.0,2015-02-10 02:32:34,2015-02-10 03:14:08,5186,catering,3.0,1,1400,1,1400,1400,,,,251,322.0
6.0,2015-02-09 19:57:12,2015-02-09 20:24:35,5186,catering,3.0,1,1500,1,1300,1300,,,,251,283.0
6.0,2015-02-07 01:53:15,2015-02-07 02:40:08,5186,catering,3.0,1,1200,1,1200,1200,,,,251,580.0
6.0,2015-02-14 06:13:52,2015-02-14 08:14:56,5186,catering,3.0,3,3375,3,375,1600,,,,251,780.0
6.0,2015-01-24 04:35:44,2015-01-24 05:06:45,5186,catering,3.0,3,3850,3,350,1900,,,,251,304.0
6.0,2015-02-05 01:36:14,2015-02-05 02:26:22,5186,catering,3.0,4,3875,4,300,1600,,,,251,507.0
6.0,2015-02-13 02:43:22,2015-02-13 03:53:16,5186,catering,3.0,10,11050,8,375,1800,,,,251,571.0
6.0,2015-02-06 05:56:04,2015-02-06 06:27:42,4442,sandwich,1.0,2,2840,1,1195,1195,,,,446,653.0
6.0,2015-01-29 18:35:24,2015-01-29 19:03:17,4442,sandwich,1.0,2,1675,2,475,1200,,,,446,99.0
4.0,2015-01-25 19:56:46,2015-01-25 21:16:45,4442,seafood,3.0,2,1845,2,475,1195,,,,446,371.0
6.0,2015-01-24 21:37:11,2015-01-24 22:26:51,4442,sandwich,1.0,2,2300,2,1050,1250,,,,446,663.0
5.0,2015-02-08 17:21:29,2015-02-08 17:53:36,4442,,2.0,4,3595,3,700,1095,,,,446,312.0
6.0,2015-02-08 20:06:51,2015-02-08 20:45:46,4442,sandwich,1.0,3,2445,3,375,1095,,,,446,911.0
6.0,2015-02-04 03:02:35,2015-02-04 03:51:46,4442,sandwich,1.0,1,1225,1,1050,1050,,,,446,328.0
6.0,2015-02-10 04:04:44,2015-02-10 04:56:27,4442,sandwich,1.0,1,1370,1,1195,1195,,,,446,570.0
6.0,2015-02-16 04:14:21,2015-02-16 04:54:24,4442,sandwich,1.0,2,1600,2,475,1125,,,,446,502.0
6.0,2015-02-15 21:09:01,2015-02-15 21:52:00,4442,sandwich,1.0,2,2245,2,875,1195,,,,446,570.0
6.0,2015-02-11 19:11:51,2015-02-11 20:10:24,4442,sandwich,1.0,1,1370,1,1195,1195,,,,446,499.0
6.0,2015-02-14 04:23:33,2015-02-14 05:03:24,4442,sandwich,1.0,1,1295,1,1295,1295,,,,446,327.0
6.0,2015-02-09 03:44:17,2015-02-09 04:14:09,4442,sandwich,1.0,2,1525,2,475,1050,,,,446,92.0
6.0,2015-01-24 05:19:50,2015-01-24 06:09:42,4442,sandwich,1.0,1,1185,1,1185,1185,,,,446,620.0
2.0,2015-01-29 02:28:04,2015-01-29 03:05:57,5687,greek,5.0,3,4695,2,699,1699,91.0,74.0,119.0,251,
5.0,2015-02-15 23:53:51,2015-02-16 00:24:51,5012,chinese,,3,2920,3,850,1075,14.0,7.0,8.0,251,599.0
5.0,2015-01-29 20:17:09,2015-01-29 20:51:21,5012,chinese,5.0,1,875,1,875,875,9.0,8.0,9.0,251,
6.0,2015-01-24 18:54:23,2015-01-24 20:03:23,6835,breakfast,1.0,3,1395,3,150,625,,,,446,606.0
6.0,2015-02-08 16:56:46,2015-02-08 18:09:38,6835,breakfast,1.0,2,550,1,275,275,,,,446,230.0
6.0,2015-02-06 16:25:24,2015-02-06 17:11:59,6835,breakfast,1.0,2,1370,2,275,1095,,,,446,582.0
6.0,2015-01-23 01:37:11,2015-01-23 02:23:50,6835,breakfast,1.0,7,4775,7,195,1055,,,,446,503.0
6.0,2015-01-29 03:16:17,2015-01-29 04:21:36,6835,breakfast,1.0,2,875,2,250,625,,,,446,636.0
6.0,2015-02-17 17:42:15,2015-02-17 18:26:29,6835,breakfast,1.0,6,2300,6,0,675,,,,446,125.0
6.0,2015-02-04 17:38:33,2015-02-04 18:04:54,6835,breakfast,1.0,6,2070,5,150,895,,,,446,570.0
6.0,2015-01-24 21:40:33,2015-01-24 22:39:18,6835,breakfast,1.0,5,2940,5,225,895,,,,446,675.0
,2015-02-18 05:19:12,2015-02-18 05:49:44,1244,,3.0,2,1698,2,699,899,27.0,24.0,23.0,251,443.0
,2015-01-23 04:17:32,2015-01-23 05:12:19,408,italian,,2,2600,1,1300,1300,42.0,48.0,69.0,251,171.0
1.0,2015-02-11 23:57:24,2015-02-12 01:02:57,3596,,1.0,3,3347,2,1099,1149,5.0,5.0,6.0,446,515.0
1.0,2015-02-07 20:28:20,2015-02-07 21:21:58,3596,,1.0,1,1149,1,1149,1149,16.0,12.0,10.0,446,678.0
1.0,2015-02-09 21:07:04,2015-02-09 21:30:53,3596,,1.0,1,1015,1,1249,1147,19.0,24.0,21.0,446,135.0
1.0,2015-02-12 03:33:13,2015-02-12 04:06:13,3596,,1.0,1,999,1,999,999,21.0,22.0,30.0,446,193.0
1.0,2015-02-03 23:17:48,2015-02-04 00:10:01,3596,,1.0,1,999,1,999,999,5.0,6.0,3.0,446,333.0
1.0,2015-02-13 02:19:46,2015-02-13 03:07:26,3596,,1.0,2,2198,2,999,1199,19.0,13.0,19.0,446,132.0
1.0,2015-02-15 02:48:58,2015-02-15 03:44:42,3596,,4.0,2,2148,2,999,1149,12.0,11.0,20.0,446,500.0
1.0,2015-01-24 22:29:48,2015-01-24 23:51:54,3596,,1.0,2,2098,2,999,1099,11.0,10.0,6.0,446,169.0
1.0,2015-01-23 19:57:38,2015-01-23 21:13:41,3596,,1.0,4,4196,3,849,1149,27.0,27.0,24.0,446,781.0
1.0,2015-01-27 01:26:40,2015-01-27 02:22:04,3596,,1.0,3,2597,2,849,899,10.0,8.0,10.0,446,409.0
1.0,2015-02-17 03:46:05,2015-02-17 04:45:19,3596,,4.0,2,2148,2,999,1149,15.0,15.0,21.0,446,215.0
1.0,2015-02-09 20:09:57,2015-02-09 21:12:17,3596,,1.0,1,1149,1,1149,1149,21.0,18.0,17.0,446,224.0
1.0,2015-01-24 03:25:51,2015-01-24 04:00:12,3596,,1.0,2,2348,2,1149,1199,31.0,27.0,27.0,446,119.0
1.0,2015-02-17 03:24:50,2015-02-17 04:40:44,3596,,1.0,2,2548,2,1099,1149,13.0,13.0,18.0,446,272.0
1.0,2015-01-29 20:04:56,2015-01-29 20:35:01,684,pizza,2.0,2,2028,2,499,1129,31.0,28.0,34.0,251,
1.0,2015-02-11 20:45:01,2015-02-11 21:29:14,3203,seafood,1.0,3,1623,3,325,699,,,,446,418.0
,2015-02-12 02:32:37,2015-02-12 03:21:00,3203,seafood,,4,3596,3,499,1199,67.0,55.0,56.0,446,596.0
,2015-02-15 17:20:46,2015-02-15 17:54:31,810,,,1,1150,1,1150,1150,11.0,11.0,15.0,251,435.0
6.0,2015-01-21 21:02:32,2015-01-21 21:23:09,88,japanese,2.0,1,771,1,100,100,,,,251,253.0
6.0,2015-02-09 01:24:44,2015-02-09 02:00:14,88,japanese,2.0,3,3145,3,919,999,,,,251,644.0
6.0,2015-02-14 04:59:06,2015-02-14 05:40:36,88,japanese,2.0,5,2565,5,369,914,,,,251,426.0
6.0,2015-02-08 00:30:55,2015-02-08 00:56:06,88,japanese,2.0,3,983,3,307,369,,,,251,219.0
6.0,2015-02-18 02:45:05,2015-02-18 03:22:52,88,japanese,2.0,4,2311,4,349,914,,,,251,151.0
6.0,2015-02-08 00:28:51,2015-02-08 01:00:47,88,japanese,2.0,5,2341,5,225,799,,,,251,696.0
1.0,2015-02-12 02:28:08,2015-02-12 03:20:25,88,chinese,3.0,5,3229,5,264,1194,,,,251,190.0
6.0,2015-02-18 02:35:45,2015-02-18 03:13:45,88,japanese,2.0,2,1248,2,189,1059,,,,251,662.0
6.0,2015-02-11 21:11:06,2015-02-11 21:39:19,88,japanese,2.0,4,1576,3,189,699,,,,251,431.0
6.0,2015-02-16 03:02:46,2015-02-16 03:51:49,88,japanese,2.0,2,2304,2,914,986,,,,251,1082.0
6.0,2015-02-15 23:33:06,2015-02-16 00:25:58,88,japanese,2.0,7,3314,7,189,929,,,,251,1151.0
6.0,2015-02-05 01:04:28,2015-02-05 02:10:18,88,japanese,2.0,4,2613,4,489,969,,,,251,503.0
6.0,2015-02-09 00:13:40,2015-02-09 00:43:07,88,japanese,2.0,6,2360,5,189,799,,,,251,805.0
1.0,2015-02-15 03:41:12,2015-02-15 04:27:13,88,steak,3.0,3,1737,3,189,1059,,,,251,663.0
6.0,2015-02-08 02:47:13,2015-02-08 03:37:43,88,japanese,2.0,4,3324,4,489,1499,,,,251,497.0
6.0,2015-02-13 02:16:30,2015-02-13 03:06:00,88,japanese,2.0,4,2011,4,349,843,,,,251,596.0
6.0,2015-02-06 03:26:31,2015-02-06 04:10:21,88,japanese,2.0,3,2393,3,629,899,,,,251,736.0
6.0,2015-02-03 21:45:53,2015-02-03 22:11:43,88,japanese,2.0,5,2368,5,256,843,,,,251,530.0
6.0,2015-02-16 20:50:35,2015-02-16 21:46:08,88,japanese,2.0,1,711,1,100,100,,,,251,1035.0
6.0,2015-02-08 03:33:57,2015-02-08 04:14:01,88,japanese,2.0,2,1398,2,599,799,,,,251,431.0
6.0,2015-02-10 04:02:00,2015-02-10 04:34:44,88,japanese,2.0,2,2446,2,908,1009,,,,251,287.0
6.0,2015-02-11 00:07:06,2015-02-11 00:40:47,88,japanese,2.0,6,2110,4,225,799,,,,251,573.0
6.0,2015-02-09 00:04:36,2015-02-09 00:40:41,88,japanese,2.0,9,2650,5,235,390,,,,251,175.0
6.0,2015-02-16 03:58:16,2015-02-16 04:47:57,88,japanese,2.0,3,1284,3,100,955,,,,251,1009.0
6.0,2015-02-09 02:32:08,2015-02-09 03:21:06,88,japanese,2.0,6,2157,6,299,431,,,,251,653.0
6.0,2015-02-05 00:09:26,2015-02-05 00:30:01,88,japanese,2.0,4,1907,4,279,649,,,,251,438.0
2.0,2015-01-29 02:20:23,2015-01-29 03:10:38,3973,pizza,1.0,2,3565,2,1050,2515,91.0,71.0,121.0,446,
2.0,2015-01-23 19:59:13,2015-01-23 20:38:08,1102,,3.0,1,3000,1,3000,3000,17.0,15.0,16.0,251,674.0
3.0,2015-01-26 19:30:46,2015-01-26 20:05:50,6307,vietnamese,1.0,6,4280,6,595,795,,,,446,413.0
6.0,2015-02-17 18:30:52,2015-02-17 19:28:03,4442,sandwich,1.0,8,10497,6,1195,1352,,,,446,355.0
6.0,2015-01-28 04:59:25,2015-01-28 05:28:24,4442,sandwich,1.0,2,1725,2,475,1250,,,,446,579.0
6.0,2015-02-18 05:35:55,2015-02-18 06:00:02,4442,sandwich,1.0,1,1225,1,1050,1050,,,,446,327.0
6.0,2015-02-06 23:00:31,2015-02-06 23:33:43,4442,sandwich,1.0,3,3015,3,395,1250,,,,446,491.0
6.0,2015-01-25 17:44:45,2015-01-25 18:24:52,4442,sandwich,1.0,3,2269,3,350,1025,,,,446,387.0
6.0,2015-02-07 17:14:38,2015-02-07 18:01:18,4442,sandwich,1.0,1,1390,1,1095,1095,,,,446,599.0
6.0,2015-02-14 04:33:39,2015-02-14 05:13:57,4442,sandwich,1.0,4,3670,4,795,1025,,,,446,627.0
6.0,2015-02-10 22:28:28,2015-02-10 23:02:24,4442,sandwich,1.0,1,1390,1,1095,1095,,,,446,551.0
6.0,2015-02-01 19:27:44,2015-02-01 20:34:20,4442,sandwich,4.0,1,1370,1,1195,1195,,,,446,371.0
6.0,2015-02-16 03:18:28,2015-02-16 04:22:44,4442,sandwich,1.0,2,2400,1,925,925,,,,446,685.0
6.0,2015-02-17 04:23:38,2015-02-17 04:53:50,4442,sandwich,1.0,1,1390,1,1095,1095,,,,446,354.0
6.0,2015-02-09 01:48:53,2015-02-09 02:25:35,4442,sandwich,1.0,4,2070,4,250,1095,,,,446,509.0
6.0,2015-02-12 18:50:40,2015-02-12 19:58:33,4442,sandwich,1.0,10,10475,9,450,1295,,,,446,369.0
6.0,2015-02-08 22:39:40,2015-02-08 23:43:46,4442,sandwich,1.0,3,2370,3,400,1095,,,,446,421.0
6.0,2015-02-10 05:10:54,2015-02-10 05:36:43,4442,sandwich,1.0,1,1225,1,1050,1050,,,,446,325.0
6.0,2015-02-15 18:14:01,2015-02-15 19:06:00,4442,sandwich,4.0,3,2724,3,395,1185,,,,446,356.0
3.0,2015-02-03 05:37:02,2015-02-03 05:58:06,4442,vietnamese,5.0,1,1095,1,1095,1095,,,,446,328.0
6.0,2015-02-03 19:14:59,2015-02-03 19:49:54,4442,sandwich,1.0,5,5210,4,475,1250,,,,446,259.0
6.0,2015-01-26 19:41:56,2015-01-26 20:34:13,4442,sandwich,1.0,1,1370,1,1195,1195,,,,446,371.0
,2015-02-08 18:59:35,2015-02-08 20:03:47,969,sandwich,1.0,3,2985,3,505,815,6.0,6.0,6.0,446,636.0
,2015-02-13 02:58:37,2015-02-13 03:47:49,5687,greek,,3,2697,2,299,1199,115.0,94.0,148.0,251,331.0
,2015-02-04 17:13:21,2015-02-04 17:44:16,2798,,1.0,4,1562,3,199,639,1.0,1.0,1.0,446,446.0
,2015-02-15 05:02:57,2015-02-15 05:58:06,3214,dessert,,3,327,3,109,109,13.0,13.0,17.0,251,494.0
2.0,2015-01-22 22:20:14,2015-01-22 22:58:04,6805,other,3.0,2,1825,2,550,1000,,,,251,738.0
2.0,2015-01-28 19:12:27,2015-01-28 20:14:25,3081,mediterranean,2.0,10,10043,9,799,1199,43.0,32.0,39.0,251,
6.0,2015-02-02 01:44:17,2015-02-02 03:07:30,2537,mexican,5.0,2,1845,2,850,995,,,,251,754.0
6.0,2015-02-07 03:37:37,2015-02-07 04:56:49,2537,vietnamese,4.0,3,1695,3,325,995,,,,251,685.0
6.0,2015-02-17 03:22:31,2015-02-17 04:27:24,2537,vietnamese,4.0,3,2985,3,995,995,,,,251,197.0
3.0,2015-01-25 01:56:39,2015-01-25 02:28:00,481,japanese,1.0,4,2036,2,299,579,,,,446,638.0
3.0,2015-01-21 22:26:33,2015-01-21 22:59:37,481,japanese,1.0,2,1938,1,969,969,,,,446,456.0
3.0,2015-02-12 20:42:25,2015-02-12 21:32:24,481,japanese,1.0,2,1088,2,399,549,,,,446,743.0
3.0,2015-02-14 01:54:22,2015-02-14 02:34:49,481,japanese,1.0,3,1967,2,499,549,,,,446,851.0
1.0,2015-02-07 04:05:05,2015-02-07 05:03:59,3596,,1.0,1,1399,1,1399,1399,24.0,25.0,38.0,446,727.0
1.0,2015-02-01 03:28:32,2015-02-01 04:27:05,3596,,1.0,2,2248,2,1099,1149,17.0,16.0,18.0,446,862.0
1.0,2015-02-01 02:13:44,2015-02-01 03:15:54,3596,,1.0,2,1998,2,999,999,14.0,14.0,22.0,446,551.0
1.0,2015-02-16 21:04:29,2015-02-16 22:10:49,3596,,1.0,2,2248,2,1099,1149,16.0,16.0,17.0,446,352.0
1.0,2015-02-04 03:28:42,2015-02-04 04:21:19,3596,,1.0,1,1199,1,1199,1199,16.0,16.0,25.0,446,140.0
6.0,2015-02-12 19:13:52,2015-02-12 19:59:10,4971,salad,1.0,1,959,1,759,759,,,,446,562.0
6.0,2015-02-17 21:14:49,2015-02-17 22:14:02,4971,salad,1.0,1,959,1,759,759,,,,446,562.0
6.0,2015-02-06 19:26:10,2015-02-06 19:50:15,4971,salad,1.0,2,1858,2,859,859,,,,446,167.0
3.0,2015-01-23 02:26:22,2015-01-23 03:24:27,6036,,1.0,3,3074,3,699,1475,6.0,5.0,5.0,446,555.0
6.0,2015-02-02 05:50:53,2015-02-02 06:18:41,6298,american,1.0,1,1600,1,1100,1100,,,,446,320.0
6.0,2015-02-08 01:44:14,2015-02-08 02:28:17,6298,american,1.0,2,3100,2,1100,1200,,,,446,854.0
6.0,2015-02-10 03:52:56,2015-02-10 04:31:35,6512,thai,3.0,3,2100,3,300,900,,,,251,782.0
6.0,2015-02-08 01:52:15,2015-02-08 02:17:29,6512,thai,3.0,1,1000,1,900,900,,,,251,294.0
6.0,2015-02-05 04:17:39,2015-02-05 05:22:33,6512,thai,3.0,1,900,1,900,900,,,,251,556.0
3.0,2015-02-15 04:55:39,2015-02-15 05:27:31,6512,hawaiian,2.0,3,2100,3,200,900,,,,251,930.0
6.0,2015-02-07 01:32:14,2015-02-07 02:13:25,6512,thai,3.0,4,2600,4,200,900,,,,251,502.0
6.0,2015-02-01 04:54:58,2015-02-01 05:31:27,6512,thai,3.0,5,4100,5,300,1700,,,,251,324.0
6.0,2015-01-22 02:28:09,2015-01-22 03:18:23,6512,thai,1.0,1,900,1,900,900,,,,446,697.0
4.0,2015-02-17 02:12:10,2015-02-17 02:47:57,6512,salad,5.0,5,3500,5,400,900,,,,251,280.0
6.0,2015-02-01 05:19:01,2015-02-01 05:52:48,6512,thai,3.0,3,1900,3,200,900,,,,251,326.0
6.0,2015-02-07 04:12:47,2015-02-07 04:57:52,6512,thai,3.0,1,900,1,900,900,,,,251,494.0
6.0,2015-01-24 04:42:09,2015-01-24 05:23:54,6512,thai,3.0,4,3400,4,300,900,,,,251,936.0
6.0,2015-02-05 01:40:27,2015-02-05 02:22:49,6512,thai,3.0,3,1600,3,300,900,,,,251,616.0
6.0,2015-02-02 04:45:06,2015-02-02 05:33:56,6512,thai,3.0,3,2000,3,400,900,,,,251,325.0
6.0,2015-02-09 03:32:01,2015-02-09 04:05:31,6512,thai,3.0,2,1600,2,700,900,,,,251,478.0
6.0,2015-02-12 03:01:53,2015-02-12 03:43:23,6512,thai,3.0,4,2600,4,200,900,,,,251,416.0
6.0,2015-01-24 01:27:51,2015-01-24 02:24:34,6512,thai,3.0,6,2800,6,200,900,,,,251,653.0
6.0,2015-02-09 02:12:44,2015-02-09 02:49:32,6512,thai,3.0,1,900,1,900,900,,,,251,494.0
6.0,2015-01-28 05:00:51,2015-01-28 05:32:10,6512,thai,3.0,2,1200,2,300,900,,,,251,427.0
6.0,2015-02-13 04:20:52,2015-02-13 05:05:51,6512,thai,3.0,3,2000,3,400,900,,,,251,876.0
6.0,2015-02-06 03:39:20,2015-02-06 04:25:23,6512,thai,3.0,2,1400,1,700,700,,,,251,577.0
6.0,2015-02-01 01:52:28,2015-02-01 02:34:06,6512,thai,3.0,5,4500,4,600,1200,,,,251,438.0
6.0,2015-02-10 00:58:48,2015-02-10 01:29:28,88,japanese,2.0,2,1898,2,899,999,,,,251,774.0
6.0,2015-02-16 04:14:32,2015-02-16 05:18:40,88,japanese,2.0,3,3517,3,1059,1399,,,,251,556.0
1.0,2015-02-16 19:48:17,2015-02-16 20:32:54,88,mediterranean,2.0,1,719,1,719,719,,,,251,898.0
6.0,2015-02-08 20:47:52,2015-02-08 21:08:50,88,japanese,2.0,4,1709,4,348,493,,,,251,361.0
6.0,2015-01-27 02:17:05,2015-01-27 02:57:30,88,japanese,2.0,7,2295,6,189,799,,,,251,574.0
6.0,2015-01-31 03:25:57,2015-01-31 04:42:31,88,japanese,2.0,6,3549,6,100,977,,,,251,211.0
6.0,2015-02-15 22:44:49,2015-02-15 23:20:32,88,japanese,2.0,5,3244,5,399,1088,,,,251,532.0
6.0,2015-01-24 01:53:57,2015-01-24 02:45:04,88,japanese,2.0,6,2377,6,279,493,,,,251,733.0
6.0,2015-02-09 02:28:57,2015-02-09 03:10:05,88,japanese,2.0,2,1212,2,369,843,,,,251,497.0
6.0,2015-02-07 03:37:46,2015-02-07 04:19:24,88,japanese,2.0,3,1348,3,100,1059,,,,251,745.0
6.0,2015-02-11 00:51:36,2015-02-11 01:24:03,88,japanese,2.0,2,2157,2,968,1059,,,,251,213.0
6.0,2015-02-09 03:42:46,2015-02-09 04:35:37,88,japanese,2.0,3,1277,2,189,899,,,,251,1005.0
6.0,2015-02-04 02:12:09,2015-02-04 02:59:45,88,japanese,2.0,7,4344,7,299,955,,,,251,542.0
6.0,2015-02-06 04:10:43,2015-02-06 04:43:05,88,japanese,2.0,4,3076,4,189,1299,,,,251,624.0
6.0,2015-02-10 05:00:07,2015-02-10 05:30:50,88,japanese,2.0,4,2905,4,189,1088,,,,251,609.0
6.0,2015-01-28 03:38:41,2015-01-28 04:19:36,88,japanese,2.0,4,1650,4,189,493,,,,251,423.0
6.0,2015-02-16 22:18:54,2015-02-16 22:58:45,88,japanese,2.0,17,7203,13,189,1099,,,,251,672.0
6.0,2015-01-22 02:04:07,2015-01-22 03:01:02,88,japanese,2.0,3,1914,3,349,999,,,,251,520.0
6.0,2015-02-16 03:31:57,2015-02-16 04:41:01,88,japanese,2.0,2,1078,2,489,589,,,,251,738.0
6.0,2015-02-07 02:26:54,2015-02-07 03:10:38,88,japanese,2.0,3,1311,3,339,493,,,,251,510.0
6.0,2015-02-13 04:41:17,2015-02-13 05:06:35,88,japanese,2.0,1,1298,1,1168,1168,,,,251,611.0
6.0,2015-01-31 03:53:40,2015-01-31 04:49:19,88,japanese,2.0,4,2604,4,388,1163,,,,251,611.0
6.0,2015-02-16 00:05:18,2015-02-16 00:28:57,88,japanese,2.0,4,1947,4,399,566,,,,251,381.0
6.0,2015-02-10 05:00:28,2015-02-10 05:36:06,88,japanese,2.0,2,1338,2,339,999,,,,251,732.0
6.0,2015-02-17 03:49:13,2015-02-17 04:42:04,88,japanese,2.0,4,1934,4,189,977,,,,251,482.0
6.0,2015-02-09 00:57:14,2015-02-09 01:37:55,88,japanese,2.0,3,1552,3,189,874,,,,251,851.0
6.0,2015-02-15 22:16:32,2015-02-15 22:59:50,88,japanese,2.0,4,1685,4,307,599,,,,251,692.0
3.0,2015-02-03 20:50:27,2015-02-03 21:18:48,6307,vietnamese,1.0,1,775,1,695,695,,,,446,432.0
3.0,2015-02-01 23:42:10,2015-02-02 00:39:50,6307,vietnamese,1.0,3,1570,3,200,595,,,,446,707.0
3.0,2015-02-14 03:14:42,2015-02-14 03:52:35,6307,vietnamese,4.0,2,1045,2,450,595,,,,446,413.0
3.0,2015-02-07 02:52:45,2015-02-07 03:56:37,6307,vietnamese,1.0,1,675,1,575,575,,,,446,606.0
3.0,2015-02-14 19:54:14,2015-02-14 20:30:19,6307,vietnamese,1.0,1,675,1,595,595,,,,446,326.0
3.0,2015-02-15 02:56:16,2015-02-15 03:33:04,6307,vietnamese,4.0,2,1125,2,450,615,,,,446,431.0
3.0,2015-02-09 04:17:04,2015-02-09 05:28:44,6307,vietnamese,1.0,3,1900,3,450,695,,,,446,418.0
3.0,2015-01-23 02:04:56,2015-01-23 03:00:18,6307,vietnamese,1.0,5,3475,2,595,845,,,,446,327.0
4.0,2015-02-13 01:07:31,2015-02-13 01:40:45,6307,mexican,1.0,3,2090,3,450,745,,,,446,355.0
3.0,2015-02-02 04:28:19,2015-02-02 05:39:41,6307,vietnamese,1.0,2,1362,2,493,714,,,,446,559.0
3.0,2015-02-14 19:50:19,2015-02-14 20:30:26,6307,vietnamese,1.0,2,1325,2,450,595,,,,446,326.0
